code,title,units,prereqs,offered,corrupt
JOURN 24,Freshman Seminars,1 Unit,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The Berkeley Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small-seminar setting. Berkeley Seminars are offered in all campus departments, and topics vary from department to department and semester to semester.",0
JOURN 98,Directed Group Study in Journalism,1 - 4 Units,,"Terms offered: Spring 2017, Fall 2015, Fall 2012<br/>",0
JOURN 100,Introduction to News Reporting,3 - 4 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session<br/>
Survey of journalistic principles and practices, and study and practice of methods of gathering, writing, and editing news.",0
JOURN 110,Introduction to Multimedia,3 Units, None,"Terms offered: Summer 2018 First 6 Week Session, Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session<br/>
What’s it like to tell stories using a variety of different media? Competence in the use of new journalistic tools and the skill to shape content for rapidly changing formats are both essential for any communicator in the 21st century. This intensive introductory course is designed to teach foundational skills for students who have minimal or no experience in creating multimedia",0
JOURN 111,Social Media and Journalism,3 Units, A student must complete the following classes to be eligible for enrollment in J111 Social Media and Journalism:<BR/>J110 Introduction to Multimedia <BR/>J100 Principles of Journalistic Writing,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
This course will help students understand and use social media for journalistic purposes by focusing on how social networks, conversational media, and associated digital media tools and platforms can be used to develop new sources, establish beneficial conversations with end users, identify story ideas and trends, aggregate and curate the work of other journalists, and promote",0
JOURN 115,Advanced Multimedia,3 Units, Enrollment in this course is restricted to students who have already taken and passed the fundamentals courses J110 Introduction to Multimedia and Principles of Journalistic Reporting & Writing (J100 Reporting the News),"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
Instruction begins with how to properly approach a news assignment for online publication, specifically how to choose which media form—video, audio, photo, graphics, or text—is best for telling a particular type of story or different segments of a story. Students also learn how to storyboard an assignment by breaking a story up into its component parts and deciding which type",0
JOURN 120,Investigative Reporting,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
Whether it’s matters of national security, public health, or official misconduct, investigative reporters play a crucial role in a democracy, exposing events, realities and conditions that powerful interests would often prefer kept quiet. The best investigative reporters – such as Woodward and Bernstein, Seymour Hersh, Glenn Greenwald – change the way we think about the world.<br/>",0
JOURN 130,Specialty Reporting,3 Units, The prerequisite for this course is Principles of Journalistic Reporting & Writing (J100 Reporting the News),"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
This course provides background and techniques for students interested in developing their journalistic skills at covering a single beat. The course will explore the concepts and methods used by beat journalists to write stories that go deeper than general reporting--including source development, understanding key issues, debates and institutions, and parsing official documents.",0
JOURN 134,International Reporting,3 Units, J100 Introduction to News writing is preferred; students who have not taken J100 should notify the instructor,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session<br/>
In a globalizing world local stories often become international ones. From politics to financial markets to terrorism and climate change, a more closely connected world often means critical issues do not stay put. Events in Russia, China, Iran and Germany regularly occupy headlines in the U.S. Journalists covering foreign lands now face new levels of complexity in their work. Competent reporting demands a high",0
JOURN C141,Understanding Journalism,4 Units, Media Studies major or consent of instructor,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
In this course, students learn why sound journalism is so important to a healthy, working democracy. Journalism is rapidly changing. The class will give a context to those changes and provide an overview of comtemporary journalistic institutions. Students will examine how news is made, who decides what news is, who makes it, who profits by it, and what rules guide how reporters and editors work. Central issues affecting journalism, such as",0
