code,title,units,prereqs,offered,corrupt
JAPAN 1,Intensive Elementary Japanese,10 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Summer 2018 10 Week Session, Summer 2017 10 Week Session, Summer 2016 10 Week Session<br/>
This course is the equivalent of Japan 1A and Japan 1B offered in the regular academic year.",0
JAPAN 1A,Elementary Japanese,5 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
Japanese 1A is designed to develop basic Japanese language skills: listening, speaking, reading and writing. Students will learn the Japanese writing system: hiragana, katakana and approximately 150 kanji. At the end of the course, students should be able to greet, invite, compare, and describe persons and things, activities, intensions, ability, experience, purposes, reasons, and wishes.",0
JAPAN 1B,Elementary Japanese,5 Units, Japan 1A,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Japanese 1B is designed to develop basic skills acquired in Japanese 1A further. Students will learn approximately 150 new kanji. At the end of the course students should be able to express regret, positive and negative requirements, chronological order of events, conditions, giving and receiving of objects and favors, and to ask and give advice. Grades will be determined on the basis",0
JAPAN 7A,Introduction to Premodern Japanese Literature and Culture,4 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Summer 2018 First 6 Week Session, Fall 2017, Summer 2017 First 6 Week Session<br/>
This course is an overview of Japanese literature and culture, 7th- through 18th-centuries. 7A begins with Japan's early myth-history and its first poetry anthology, which show the transition from a preliterate, communal society to a courtly culture. Noblewomen's diaries, poetry anthologies, and selections from the Tale of Genji offer a window",0
JAPAN 7B,Introduction to Modern Japanese Literature and Culture,4 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Summer 2017 Second 6 Week Session<br/>
An introduction to Japanese literature in translation in a two-semester sequence. 7B provides a survey of important works of 19th- and 20th-century Japanese fiction, poetry, and cultural criticism. The course will explore the manner in which writers responded to the challenges of industrialization, internationalization, and war. Topics include",0
JAPAN 10,Intensive Intermediate Japanese,10 Units, Japan 1 or Japan 1B,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Summer 2018 10 Week Session, Summer 2017 10 Week Session, Summer 2016 10 Week Session<br/>
This course is the equivalent of Japan 10A and Japan 10B offered in the regular academic year.",0
JAPAN 10A,Intermediate Japanese,5 Units, Japan 1 or Japan 1B,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
The goal of this course is for the students to understand the language and culture required to communicate effectively in Japanese. Some of the cultural aspects covered are; geography, speech style, technology, sports, food, and religion. Through the final project, students will learn how to discuss social issues and their potential solutions. In order to achieve these goals, students will",0
JAPAN 10B,Intermediate Japanese,5 Units, Japan 10A,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The goal of this course is for the students to understand the more advanced language and culture required to communicate effectively in Japanese. Some of the cultural aspects covered are; pop-culture, traditional arts, education, convenient stores, haiku, and history. Through the final project, students will learn how to introduce their own cultures and their influences. In order to",0
JAPAN 10X,Intermediate Japanese for Heritage Learners,5 Units, Consent of instructor,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course is designed specifically for heritage learners who possess high fluency in casual spoken Japanese but little reading and writing abilities. It introduces formal speech styles, reinforces grammatical accuracy, and improves reading and writing competencies through materials derived from various textual genres. Students will acquire the amounts of vocabulary, grammar, and kanji equivalent",0
JAPAN 80,Japanese Culture,4 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2000<br/>
Introduction to Japanese culture from its origins to the present: premodern historical, literary, artistic, and religious developments, modern economic growth, and the nature of contemporary society, education, and business. Class conducted in English.",0
JAPAN 100,Intensive Advanced Japanese,10 Units, Japan 10 or Japan 10B,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Summer 2016 10 Week Session, Summer 2015 10 Week Session, Summer 2014 10 Week Session<br/>
This course is the equivalent of Japan 100A and Japan 100B offered in the regular academic year.",0
JAPAN 100A,Advanced Japanese,5 Units, Japan 10 or Japan 10B,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course will develop further context-specific skills in speaking, listening, reading and writing. It concentrates on students using acquired grammar and vocabulary with more confidence in order to express functional meanings, while increasing overall linguistic competence. Students will learn approximately 200 new Kanji. There will be a group or individual project. Course materials include",0
JAPAN 100B,Advanced Japanese,5 Units, Japan 100A,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course aims to develop further context-specific skills in speaking, listening, reading and writing. It concentrates on students using acquired grammar and vocabulary with more confidence in order to express functional meanings, while increasing overall linguistic competence. Students will learn approximately 200 new Kanji. There will be a group or individual project. Course materials",0
JAPAN 100S,Japanese for Sinologists,4 Units, Graduate standing; Japan 10B and Chinese 100B or equivalents,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2017, Spring 2015, Spring 2013<br/>
Students will be trained to read, analyze, and translate modern Japanese scholarship on Chinese subjects. A major purpose of the course is to prepare students to take reading examinations in Japanese. The areas of scholarship to be covered are: politics, popular culture, religion, sociology and history as well as areas suggested by students who are actively engaged in research projects.",0
JAPAN 100X,Advanced Japanese for Heritage Learners,5 Units, Japanese 10X,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course helps heritage learners of Japanese who have completed 10X to develop further their linguistic and cultural competencies. More sophisticated linguistic forms are introduced and reinforced while dealing with various socio-cultural topics. Close reading knowledge and skills, formal and informal registers, and different genres of Japanese reading and writing are practiced. The",0
JAPAN 101,Fourth-Year Readings: Social Sciences,4 Units," Japan 100, Japan 100B, or Japan 100X; or consent of instructor","Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
Students develop their reading, writing, speaking, and listening skills further to think critically, to express their points of view, and to understand Japanese culture and society in depth The readings are mainly articles on current social issues from Japanese newspapers, magazines, and professional books as sources of discussions. Students are required to write short essays on topics related",0
JAPAN 102,Fourth-Year Readings: Japanese Culture,4 Units," Japan 100, Japan 100B, or Japan 100X; or consent of instructor","Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
This course provides students an opportunity to develop their reading, writing, speaking, and listening skills in order to express their opinions in argumentative discourse. Students read and discuss a variety of Japanese texts to deepen their understanding of Japanese society and people and to improve their intercultural communicative competence.",0
JAPAN 103,Fourth-Year Readings: Japanese Literature,4 Units," Japan 100, Japan 100B, or Japan 100X; or consent of instructor","Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
This course provides students an opportunity to develop their reading, writing, speaking, and listening skills, thereby enabling them to express their points of view and to engage in argumentative discourse. In addition to Japanese literature, readings include academic essays and other texts, which provide a variety of writing styles and serve as sources for classroom discussion. Also, Japanese",0
JAPAN 104,Fourth-Year Readings: Japanese History,4 Units," Japanese 100, Japanese 100B, or Japanese 100X; or consent of instructor","Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2017, Spring 2015, Spring 2014<br/>
Students develop their reading, writing, speaking, and listening skills further while examining Japanese historical figures, events, background, stories, etc. Students read a variety of texts and watch videos related to Japanese history as sources for discussions to deepen their understanding of Japanese society, culture, and people from historical perspectives. Students conduct individual",0
JAPAN C115,Japanese Buddhism,4 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2017, Fall 2015, Fall 2013<br/>
A critical survey of the main themes in the history of Japanese Buddhism as they are treated in modern scholarship. The course covers the transmission of Buddhism from China and Korea to Japan; the subsequent evolution in Japan of the Tendai, Shingon, Pure Land, Nichiren, and Zen schools of Buddhism; the organization and function of Buddhist institutions (monastic and lay) in Japanese society;",0
JAPAN 116,Introduction to the Religions of Japan,4 Units,,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2017, Spring 2015<br/>
An introductory look at the culture, values, and history of religious traditions in Japan, covering the Japanese sense of the world physically and culturally, its native religious culture called Shinto, the imported continental traditions of Buddhism, Taoism, and Confucianism, the arrival and impact of Christianity in the 16th century and the New Religions of the 19th and 20th centuries. Focus will",0
JAPAN 120,Introduction to Classical Japanese,4 Units, Japanese 10 or Japanese 10B,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An introduction to classical Japanese (bungo), the premodern vernacular, which was used as Japan's literary language until well into the 20th century and remains essential for a thorough grounding in Japanese literature and culture.",0
JAPAN 130,Classical Japanese Poetry,4 Units, Japanese 120,"Offered through: East Asian Languages and Cultures<br/>
Terms offered: Spring 2016, Fall 2013, Fall 2012<br/>
An introduction to the critical analysis and translation of traditional Japanese poetry, a genre that reaches from early declarative work redolent of an even earlier oral tradition to medieval and Early Modern verses evoking exquisitely differentiated emotional states via complex rhetoric and literary allusion. Topics may include examples of Japan's earliest poetry in Man'yoshu, Heian courtly",0
