code,title,units,prereqs,offered,corrupt
POL SCI 1,Introduction to American Politics,4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Fall 2017<br/>
An introductory analysis of the structure and operations of the American political system, primarily at the national level.",0
POL SCI N1AC,Introduction to American Politics,4 Units,,"Terms offered: Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
Politics is the art and noise of collective governance under conditions of scarce resources, conflicting interests, diverse beliefs, uncertain outcomes, and unequal power. In 1AC, we learn about the institutions, ideologies, and processes that constitute politics in the U.S. In fulfilling the AC requirement, we further examine how power, equality, and diversity are configured and contested in our politics. The",0
POL SCI 2,Introduction to Comparative Politics,4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
This course aims to furnish students with the tools needed to study politics and society in comparative perspective. The first part of the course introduces concepts and methods of comparative analysis and examines core assumptions about human nature that underpin social scientists’thinking. The second part investigates the variety of political regimes under which people live around the world. Third, we will consider the factors that influence",0
POL SCI N2,Introduction to Comparative Politics,4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session<br/>
This course aims to furnish students with the tools necessary to study political processes and outcomes in comparative perspective. It is divided into three parts. The first introduces the basic concepts and methods of comparative analysis and examines our principal unit of analysis: the state. The second surveys the range of political regimes under which people live around the world. The third examines three",0
POL SCI 3,Introduction to Empirical Analysis and Quantitative Methods,4 Units,,"Terms offered: Fall 2017, Fall 2016, Summer 2016 First 6 Week Session<br/>
Analytical and methodological problems of political inquiry, with an emphasis on quantification and measurement.",0
POL SCI N3,Introduction to Empirical Analysis and Quantitative Methods,4 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session<br/>
Analytical and methodological problems of political inquiry, with an emphasis on quantification and measurement.",0
POL SCI 4,Introduction to Political Theory,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
An approach to the understanding of politics through the perspectives and language of the political theorist.",0
POL SCI 5,Introduction to International Relations,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course is designed to introduce students to the major theoretical approaches to international politics, to explore important historical and contemporary questions and debates in international affairs, and to teach students to think critically about international relations. It is a prerequisite for most upper division international relations courses in Political Science.",0
POL SCI 98,Directed Group Study for Lower Division Students,1 - 3 Units, Consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Lectures and small group discussion focusing on topics of interest that vary from semester to semester.",0
POL SCI 102,The American Presidency,4 Units,,"Terms offered: Fall 2017, Fall 2014, Spring 2014<br/>
Analysis of principal institutions, functions, and problems of the Presidency and the federal executive branch. Special attention will be given to topics of presidential leadership, staffing, executive-legislative relations, and policy formation. Comparative reference to executive processes in other political systems.",0
POL SCI 103,Congress,4 Units, 1 or consent of instructor,"Terms offered: Fall 2017, Spring 2014, Spring 2013<br/>
Nomination and election, constituent relations, the formal and informal structures of both houses, relations with the executive branch, policy formation, and lobbying.",0
POL SCI 106A,American Politics: Campaign Strategy - Media,4 Units, Junior or senior standing,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
An inside look at how political campaigns operate from the viewpoint of the media, taught by the people who run them. Class material will be directed towards students who are interested in direct involvement in campaign politics or who are looking for a greater understanding of the political process. Students will be required to develop a complete written campaign strategy document in order to fulfill class requirements. Students will be expected",0
POL SCI 109B,Special Topics in American Politics,4 Units,,"Terms offered: Spring 2016, Spring 2010, Fall 2006<br/>
See department web site for specific course offerings.",0
POL SCI 109H,Special Topics in American Politics,4 Units,,"Terms offered: Spring 2017, Spring 2009<br/>
See department web site for specific course offerings.",0
POL SCI 109P,Special Topics in American Politics,4 Units,,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
See department web site for specific course offerings.",0
POL SCI 109Z,Special Topics in American Politics,4 Units,,"Terms offered: Fall 2017<br/>
See department web site for specific course offerings.",0
POL SCI 110B,Cal-in-Sacramento,2 Units, Limited to summer Cal-in-Sacramento interns,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
The purpose of this course is to provide Cal-in-Sacramento interns and other interested UC Berkeley students with a rudimentary understanding of our state government. We will focus on the state legislature and executive branch, exploring both the policy-making process and the politics in Sacramento, which we will learn are quite closely related to one another.",0
POL SCI 111AC,The Politics of Displacement,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
In this class, the revolution against traditional political authority embodied in Jefferson's and Thomas Paine's attack on the British crown, the rise of slavery, and the conflict with Native America are seen as coherent parts of a cultural and social development that emerges in 18th- and 19th-century America. Using both original antebellum materials, including biographies, history, and literature, and contemporary images from American popular",0
POL SCI 112A,History of Political Theory,4 Units,,"Terms offered: Fall 2017, Spring 2016, Spring 2015<br/>
Major theories from the ancient Greeks to the modern period. Ancient and medieval political thought, including Plato, Aristotle, and St. Augustine.",0
