code,title,units,prereqs,offered,corrupt
DEMOG 5,Fundamentals of Population Science,3 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2018 Second 6 Week Session, Fall 2011<br/>
This course provides an accessible introduction to the social science of demography. The course is organized around cases in which population issues raise policy or ethical dilemmas (example: China's one child policy). Through these cases, students will learn how demographers use models and data to acquire knowledge about population. Throughout the course, students will also learn to read, interpret",0
DEMOG 88,Immigration: What do the data tell us?,2 Units, Prerequisites and Restrictions (if any): Corequisite or Prerequisite: Foundations of Data Science (,"Terms offered: Fall 2017<br/>
This course will cover the small but important part of the rich history human migration that deals with the population of the United<br/>
States--focusing on the 20th and 21st Centuries. We will use the tools of DS8 to answer specific questions that relate to the themes<br/>
of this course:<br/>
<br/>
(1) Why do people migrate?<br/>
<br/>
(2) Is immigration good or bad for receiving (and sending) countries?<br/>
<br/>
(3) How do immigrants adapt and how do societies",1
DEMOG 98,Directed Group Study,1 - 4 Units,,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Undergraduate research by small groups.",0
DEMOG 110,Introduction to Population Analysis,3 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2018 Second 6 Week Session, Fall 2017<br/>
Measures and methods of Demography. Life tables, fertility and nuptiality measures, age pyramids, population projection, measures of fertility control.",0
DEMOG C126,"Sex, Death, and Data",4 Units, 1 or 3 or 3AC or consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduction to population issues and the field of demography, with emphasis on historical patterns of population growth and change during the industrial era. Topics covered include the demographic transition, resource issues, economic development, the environment, population control, family planning, birth control, family and gender, aging, intergenerational transfers, and international migration.",0
DEMOG 160,Special Topics in Demography,3 Units,,"Terms offered: Fall 2017, Fall 2009, Spring 2007<br/>
Special topics in demography. Topics may include the demography of specific world regions, race and ethnicity, population and policy, and population and environment and similiar specialized or new topics in the field of demography will be covered.",0
DEMOG C175,Economic Demography,4 Units, Economics 1 or 2,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
A general introduction to economic demography, addressing the following kinds of questions: What are the economic consequences of immigration to the U.S.? Will industrial nations be able to afford the health and pension costs of the aging populations? How has the size of the baby boom affected its economic well being? Why has fertility been high in Third World countries? In industrial countries, why is marriage postponed, divorce high, fertility",0
DEMOG 180,Social Networks,3 Units," Introduction to Statistics (Computer Science/Information/Statistics C8 or ""Data 8""), Pre-calculus (Mathematics 32), Python, or consent of instructor","Terms offered: Summer 2018 First 6 Week Session, Summer 2018 Second 6 Week Session, Spring 2018<br/>
The science of social networks focuses on measuring, modeling, and understanding the different ways that people are connected to one another. We will use a broad toolkit of theories and methods drawn from the social, natural, and mathematical sciences to learn what a social network is, to understand how to work with social network data, and to illustrate some of the ways that social networks can",0
DEMOG 198,Directed Group Study,1 - 4 Units, 60 units; good academic standing,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Undergraduate research by small groups. Enrollment is restricted by regulations governing 198 courses.",0
DEMOG 199,Supervised Independent Study,1 - 4 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Supervised independent study and research.",0
