code,title,units,prereqs,offered,corrupt
GEOG N4,World Peoples and Cultural Environments,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
Historical and contemporary cultural-environmental patterns. The development and spread of cultural adaptations, human use of resources, transformation and creation of human environments.",0
GEOG 10,"Worldings - Regions, Peoples and States",4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Geography is a way of thinking deeply and expansively about the world we inhabit and this course is designed to transform how you think about, understand and engage in its makings and re-makings.  Ideas central to the field of geography such as space, nature, empire and globalization animate the histories and politics of each of these issues and many other cases.  Our approach will not be to simply learn about the regions of the world, but to think",0
GEOG 20,Globalization,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
How and why are geographical patterns of employment, production, and consumption unstable in the contemporary world? What are the consequences of NAFTA, an expanded European Community, and post-colonial migration flows? How is global restructuring culturally reworked locally and nationally?",0
GEOG N20,Globalization,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Summer 2017 Second 6 Week Session, Summer 2016 Second 6 Week Session<br/>
Global economics and politics are undergoing a revolution. Transnational enterprises, international trade, and digitized finance are merging its formerly separate national economies. New regional and transnational treaties and institutions, from the EU and NAFTA to the IMF, the WTO and the World Bank, are arising to regulate the new global economy. Power is being transferred",0
GEOG 24,Freshman Seminar,1 Unit,,"Terms offered: Fall 2017, Fall 2015, Fall 2014<br/>
The Freshman Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small seminar setting. Freshman seminars are offered in all campus departments, and topics vary from department to department and semester to semester. Enrollment limited to 15 freshmen.",0
GEOG 31,"Justice, Nature, and the Geographies of Identity",4 Units,,"Terms offered: Fall 2017, Spring 2014, Fall 2012<br/>
The intersection of nature, identity, and politics pepper the pages of newspapers almost every day from stories of toxic waste sites, crime, genetic engineering to indigenous struggles, and terrorist tendencies. In all these and many other cases, ideas of race, class, and gender intersect with ideas of nature and geography in often tenacious and troubling ways. Our approach will be to understand these traditional ideas of environmental justice",0
GEOG C32,Introduction to Development,4 Units,,"Terms offered: Fall 2017, Spring 2017, Fall 2015<br/>
This course is designed as an introduction to comparative development. The course will be a general service course, as well as a prerequisite for the upper division 100 series. It is assumed that students enrolled in 10 know little about life in the Third World countries and are unfamiliar with the relevant theory in political economy of development and underdevelopment. The course will be structured around three critical concepts: land, labor",0
GEOG 40,Introduction to Earth System Science,4 Units,,"Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
The goals of this introductory Earth System Science course are to achieve a scientific understanding of important problems in global environmental change and to learn how to analyze a complex system using scientific methods. Earth System Science is an interdisciplinary field that describes the cycling of energy and matter between the different spheres (atmosphere, hydrosphere, biosphere, cryosphere, and lithosphere) of the earth system. Under",0
GEOG 50AC,California,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
California had been called ""the great exception"" and ""America, only more so."" Yet few of us pay attention to its distinctive traits and to its effects beyond our borders. California may be ""a state of mind,"" but it is also the most dynamic place in the most powerful country in the world, and would be the 8th largest economy if it were a country. Its wealth has been built on mining, agriculture, industry, trade, and",0
GEOG N50AC,California,3 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session, Summer 2016 Second 6 Week Session<br/>
California had been called ""the great exception"" and ""America, only more so."" Yet few of us pay attention to its distinctive traits and to its effects beyond our borders. California may be ""a state of mind,"" but it is also the most dynamic place in the most powerful country in the world, and would be the 8th largest economy if it were a country.",0
GEOG C55,Introduction to Central Asia,3 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
This course will introduce the student not only to ancient and modern Central Asia, but also to the role played by the region in the shaping of the history of neighboring regions and regimes. The course will outline the history, languages, ethnicities, religions, and archaeology of the region and will acquaint the student with the historical foundations of some of the political, social and economic challenges for contemporary post-Soviet Central",0
GEOG 70AC,The Urban Experience,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Summer 2017 First 6 Week Session<br/>
We will track the historical evolution of the American city. We'll look at the economics of city life, at the organization of metropolitan political power, and at the aesthetics of the urban scene--to see how the core cultural themes of American urban life have endured over time while continuously adjusting to new circumstances. Our approach is to focus on major themes in urban life and to show how",0
GEOG 80,Digital Worlds: An Introduction to Geospatial Technologies,4 Units," Basic computer literacy (e.g., Excel or similar)","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An introduction to the increasingly diverse range of geospatial technologies and tools including but not limited to geographical information systems (GIS). Via a mix of lecture and lab-based instruction, students will develop knowledge and skills in web-mapping and GIS. How these tools are used to represent fundamental geographic concepts, and the wider socioeconomic context of these technologies will also be explored.",0
GEOG N80,Digital Worlds: An Introduction to Geospatial Technologies,4 Units,,"Terms offered: Summer 2018 8 Week Session, Summer 2017 8 Week Session<br/>
An introduction to the increasingly diverse range of geospatial technologies and tools including but not limited to geographical information systems (GIS). Via a mix of lecture and lab-based instruction, students will develop knowledge and skills in web-mapping and GIS. How these tools are used to represent fundamental geographic concepts, and the wider socioeconomic context of these technologies will also be explored.",0
GEOG 88,Data Science Applications in Geography,2 Units,,"Terms offered: Spring 2018, Spring 2017<br/>
Data science methods are increasingly important in geography and earth science. This course introduces some of the particular challenges of working with spatial data arising from characteristics specific to such data. These issues will be explored in a series of modules deploying data science methods to investigate contemporary topics in geography and earth science, relating to climate science, hydrology, population census and remote sensing of environment.",0
GEOG 98,Directed Group Study,1 - 4 Units,,"Terms offered: Spring 2018, Spring 2017, Fall 2016<br/>
Lectures and small group discussion focusing on topics of interest that vary from semester to semester.",0
GEOG 100,"Field Study of Cuba: Landscapes of Power, Production, Promise",6 Units,,"Terms offered: Summer 2017 Second 6 Week Session<br/>
Field course in the cultural geography. Using the landscape as our reference, we will explore the historical transformation of Cuban cities, town, and countryside from colonial times up to the present. Focus our exploration through two particular perspectives: attention to production in key sectors of the Cuban economy at different historical moments, and the ways their attendant forms of labor, ownership, technology, and trade shape the cultural",0
GEOG 110,Economic Geography of the Industrial World,4 Units, 20 or prior courses in economic or regional development strongly suggested,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Industrialization, urbanization, and economic growth in the global North. Locational patterns in manufacturing, retailing, trade, and finance. Geographic dynamics of technical change, employment, business organization, resource use, and divisions of labor. Property, labor, and social conflict as geographic forces. Local, national, and continental rivalries in a global economy, and challenges to U.S. dominance.",0
GEOG C112,History of Development and Underdevelopment,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Historical review of the development of world economic systems and the impact of these developments on less advanced countries. Course objective is to provide a background against which to understand and assess theoretical interpretations of development and underdevelopment.",0
GEOG 130,Food and the Environment,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
How do human populations organize and alter natural resources and ecosystems to produce food? The role of agriculture in the world economy, national development, and environmental degradation in the Global North and the Global South. The origins of scarcity and abundance, population growth, hunger and obesity, and poverty.",0
GEOG N130,Food and the Environment,3 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session, Summer 2016 First 6 Week Session<br/>
How do human populations organize and alter natural resources and ecosystems to produce food? The role of agriculture in the world economy, national development, and environmental degradation in the Global North and the Global South. The origins of scarcity and abundance, population growth, hunger and obesity, and poverty.",0
GEOG C135,Water Resources and the Environment,3 Units,,"Terms offered: Spring 2018, Spring 2016<br/>
Distribution, dynamics, and use of water resources in the global environment. Water scarcity, water rights, and water wars. The terrestrial hydrologic cycle. Contemporary environmental issues in water resource management, including droughts, floods, saltwater intrusion, water contamination and remediation, river restoration, hydraulic fracturing, dams, and engineering of waterways. The role of water in ecosystem processes and geomorphology. How water",0
GEOG C136,Terrestrial Hydrology,4 Units," Chemistry 1A, Mathematics 1A-1B, Physics 7A, or consent of instructor","Terms offered: Spring 2017, Spring 2015, Spring 2014, Fall 2005<br/>
A quantitative introduction to the hydrology of the terrestrial environment including lower atmosphere, watersheds, lakes, and streams. All aspects of the hydrologic cycle, including precipitation, infiltration, evapotranspiration, overland flow, streamflow, and groundwater flow. Chemistry and dating of groundwater and surface water. Development of quantitative insights through problem solving and use of simple models. This course",0
GEOG 137,Top Ten Global Environmental Problems,4 Units," Geography 40, ","Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
Conceptualizing global environmental problems is difficult because of the complexity of the issues, the magnitude of the problems, and the different time scales of action versus reaction. These issues apply both to the natural earth system as well as human societies. This course will examine the scientific basis underlying the largest environmental threats, and then reframe the issues to explore the societal basis of those problems. Class",1
GEOG 138,Global Environmental Politics,4 Units,,"Terms offered: Summer 2018 First 6 Week Session, Fall 2017, Summer 2017 Second 6 Week Session<br/>
Political factors affecting ecological conditions in the Third World. Topics include environmental degradation, migrations, agricultural production, role of international aid, divergence in standard of living, political power, participation and decision making, access to resources, global environmental policies and treaties, political strife and war.",0
