code,title,units,prereqs,offered,corrupt
COMPSCI C8,Foundations of Data Science,4 Units," This course may be taken on its own, but students are encouraged to take it concurrently with a data science connector course (numbered 88 in a range of departments)","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Summer 2018 8 Week Session, Spring 2018, Fall 2017, Summer 2017 8 Week Session<br/>
Foundations of data science from three perspectives: inferential thinking, computational thinking, and real-world relevance. Given data arising from some real-world phenomenon, how does one analyze that data so as to understand that phenomenon? The course teaches critical concepts and skills in computer programming and statistical inference, in",0
COMPSCI 9A,Matlab for Programmers,2 Units, Programming experience equivalent to that gained in Computer Science 10; familiarity with applications of matrix processing,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Introduction to the constructs in the Matlab programming language, aimed at students who already know how to program. Array and matrix operations, functions and function handles, control flow, plotting and image manipulation, cell arrays and structures, and the Symbolic Mathematics toolbox.",0
COMPSCI 9C,C for Programmers,2 Units," Programming experience with pointers (or addresses in assembly language) and linked data structures equivalent to that gained in Computer Science 9B or 61A, or Engineering 7","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Self-paced course in the C programming language for students who already know how to program. Computation, input and output, flow of control, functions, arrays, and pointers, linked structures, use of dynamic storage, and implementation of abstract data types.",0
COMPSCI 9D,Scheme and Functional Programming for Programmers,2 Units, Programming experience similar to that gained in Computer Science 10 or Engineering 7,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Self-paced course in functional programming, using the Scheme programming language, for students who already know how to program. Recursion; higher-order functions; list processing; implementation of rule-based querying.",0
COMPSCI 9E,Productive Use of the UNIX Environment,2 Units, Programming experience similar to that gained in Computer Science 61A or Engineering 7; DOS or UNIX experience,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Use of UNIX utilities and scripting facilities for customizing the programming environment, organizing files (possibly in more than one computer account), implementing a personal database, reformatting text, and searching for online resources.",0
COMPSCI 9F,C++ for Programmers,2 Units," Programming experience equivalent to that gained in Computer Science 9B or 61A, or Engineering 7","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Self-paced introduction to the constructs provided in the C++ programming language for procedural and object-oriented programming, aimed at students who already know how to program.",0
COMPSCI 9G,JAVA for Programmers,2 Units, 9C or 9F or 61A plus experience with object-oriented programming or C-based language,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Self-paced course in Java for students who already know how to program. Applets; variables and computation; events and flow of control; classes and objects; inheritance; GUI elements; applications; arrays, strings, files, and linked structures; exceptions; threads.",0
COMPSCI 9H,Python for Programmers,2 Units, Programming experience equivalent to that gained in Computer Science 10,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Introduction to the constructs provided in the Python programming language, aimed at students who already know how to program. Flow of control; strings, tuples, lists, and dictionaries; CGI programming; file input and output; object-oriented programming; GUI elements.",0
COMPSCI 10,The Beauty and Joy of Computing,4 Units,,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Summer 2018 8 Week Session, Spring 2018, Fall 2017<br/>
An introduction to the beauty and joy of computing. The history, social implications, great principles, and future of computing. Beautiful applications that have changed the world. How computing empowers discovery and progress in other fields. Relevance of computing to the student and society will be emphasized. Students will learn the joy of programming a computer using",0
COMPSCI 36,CS Scholars Seminar: The Educational Climate in CS & CS61A technical discussions,2 Units," Prerequisite satisfied Concurrently: Participating in the CS Scholars program, and concurrently taking Computer Science 61A","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018<br/>
Computer Science 36 is a seminar for CS Scholars who are concurrently taking CS61A: The Structure and Interpretation of Computer Programs. CS Scholars is a cohort-model program to provide support in exploring and potentially declaring a CS major for students with little to no computational background prior to coming to the university. CS 36 provides an introduction to the CS curriculum at UC Berkeley, and the",0
COMPSCI 39,Freshman/Sophomore Seminar,1.5 - 2 Units, Priority given to freshmen and sophomores,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Fall 2017, Spring 2017<br/>
Freshman and sophomore seminars offer lower division students the opportunity to explore an intellectual topic with a faculty member and a group of peers in a small-seminar setting. These seminars are offered in all campus departments; topics vary from department to department and from semester to semester. Enrollment limits are set by the faculty, but the suggested limit is 25.",0
COMPSCI 39R,Freshman/Sophomore Seminar,1.5 - 4 Units, Priority given to freshmen and sophomores,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2016, Spring 2013<br/>
Freshman and sophomore seminars offer lower division students the opportunity to explore an intellectual topic with a faculty member and a group of peers in a small-seminar setting. These seminars are offered in all campus departments; topics vary from department to department and from semester to semester. Enrollment limits are set by the faculty, but the suggested limit is 25.",0
COMPSCI 47A,Completion of Work in Computer Science 61A,1 Unit," 61B or equivalent, 9D, and consent of instructor","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Implementation of generic operations. Streams and iterators. Implementation techniques for supporting functional, object-oriented, and constraint-based programming in the Scheme programming language. Together with 9D, 47A constitutes an abbreviated, self-paced version of 61A for students who have already taken a course equivalent to 61B.",0
COMPSCI 47B,Completion of Work in Computer Science 61B,1 Unit," A course in data structures, 9G or equivalent, and consent of instructor","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Iterators. Hashing, applied to strings and multi-dimensional structures. Heaps. Storage management. Design and implementation of a program containing hundreds of lines of code. Students with sufficient partial credit in 61B may, with consent of instructor, complete the credit in this self-paced course.",0
COMPSCI 47C,Completion of Work in Computer Science 61C,1 Unit," Experience with assembly language including writing an interrupt handler, 9C or equivalent, and consent of instructor","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
MIPS instruction set simulation. The assembly and linking process. Caches and virtual memory. Pipelined computer organization. Students with sufficient partial credit in 61C may, with consent of instructor, complete the credit in this self-paced course.",0
COMPSCI 61A,The Structure and Interpretation of Computer Programs,4 Units, Mathematics 1A (may be taken concurrently); programming experience equivalent to that gained in 3 or the Advanced Placement Computer Science A course,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Summer 2018 8 Week Session, Spring 2018, Fall 2017<br/>
An introduction to programming and computer science focused on abstraction techniques as means to manage program complexity. Techniques include procedural abstraction; control abstraction using recursion, higher-order functions, generators, and streams; data abstraction using interfaces, objects, classes, and generic operators; and language abstraction using interpreters",0
COMPSCI 61AS,The Structure and Interpretation of Computer Programs (Self-Paced),1 - 4 Units," Mathematics 1A (may be taken concurrently). Programming experience equivalent to that gained in 10 or the Advanced Placement Computer Science A course is recommended, but is not essential; students without this experience will begin at an earlier point in the online course","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2016, Fall 2015, Summer 2015 8 Week Session<br/>
Introductory programming and computer science. Abstraction as means to control program complexity. Programming paradigms: functional, object-oriented, client/server, and declarative (logic). Control abstraction: recursion and higher order functions. Introduction to asymptotic analysis of algorithms. Data abstraction: abstract data types, type-tagged data, first class data",0
COMPSCI 61B,Data Structures,4 Units, Computer ScienceI 61A or Computer Science 88 or Engineering 7,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Fundamental dynamic data structures, including linear lists, queues, trees, and other linked structures; arrays strings, and hash tables. Storage management. Elementary principles of software engineering. Abstract data types. Algorithms for sorting and searching. Introduction to the Java programming language.",0
COMPSCI 61BL,Data Structures and Programming Methodology,4 Units, ,"Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Summer 2018 8 Week Session, Summer 2017 8 Week Session, Summer 2016 8 Week Session<br/>
The same material as in 61B, but in a laboratory-based format.",1
COMPSCI 61C,Great Ideas of Computer Architecture (Machine Structures),4 Units," 61A, along with either 61B or 61BL, or programming experience equivalent to that gained in 9C, 9F, or 9G","Offered through: Electrical Engin and Computer Sci<br/>
Terms offered: Summer 2018 8 Week Session, Spring 2018, Fall 2017<br/>
The internal organization and operation of digital computers. Machine architecture, support for high-level languages (logic, arithmetic, instruction sequencing) and operating systems (I/O, interrupts, memory management, process switching). Elements of computer logic design. Tradeoffs involved in fundamental architectural design decisions.",0
