code,title,units,prereqs,offered,corrupt
PB HLTH 14,Healthy People: Introduction to Health Promotion,4 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Introduction to personal and community health, drawing on physical and social sciences. Specific areas include stress, alcohol and drugs, nutrition, exercise, the environment, communication, and sexuality. Readings, lectures, and discussions explore key issues for students and examine those issues in the context of contemporary American society. Public health approaches to disease prevention and health promotion are explored for each top",0
PB HLTH 15,Introduction to Global Health Equity,3 Units,,"Terms offered: Spring 2018, Spring 2017<br/>
This seminar provides an overview of the intersection between global health and social justice, with a specific focus on the ways in which inequity, specifically the conditions that lead to poverty, disproportionately affect health outcomes. Students will learn about the historical and theoretical underpinnings of global health, how social determinants affect medical outcomes and health policy, the principles of international law and health economics",0
PB HLTH 98,Directed Group Study,1 - 4 Units,,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>",0
PB HLTH 99,Supervised Independent Study,1 - 4 Units, Consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>",0
PB HLTH 101,A Sustainable World: Challenges and Opportunities,3 Units,,"Terms offered: Spring 2018<br/>
Human activity and human numbers threaten the possibility of irreversible damage to the fragile biosphere on which all life depends. The current generation of students is the first one to face this existential problem and it may be the last one that can solve it. The goal of this course is for faculty with expertise in the many variables involved-energy consumption, food security, population growth and family planning, climate change, governance, migration, resource",0
PB HLTH C102,Bacterial Pathogenesis,3 Units," 100, 102 or consent of instructor","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course for upper division and graduate students will explore the molecular and cellular basis of microbial pathogenesis. The course will focus on model microbial systems which illustrate mechanisms of pathogenesis. Most of the emphasis will be on bacterial pathogens of mammals, but there will be some discussion of viral and protozoan pathogens. There will be an emphasis on experimental approaches. The course will also include some aspects",0
PB HLTH 104A,Health Promotion in a College Setting,2 Units, Consent of instructor,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
Topics include health promotion, medical self-care, and delivery of health care service. Through a combined theory and practice approach, topics are covered as they apply to the campus community. The course is divided into three sections corresponding to particular campus health field experiences in which students may be involved.",0
PB HLTH 104B,Health Promotion in a College Setting,2 Units, Consent of instructor,"Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Topics include health promotion, medical self-care, and delivery of health care service. Through a combined theory and practice approach, topics are covered as they apply to the campus community. The course is divided into three sections corresponding to particular campus health field experiences in which students may be involved.",0
PB HLTH 107,"Violence, Social Justice, and Public Health",2 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session, Summer 2016 10 Week Session<br/>
This course addresses violence as a public health issue, using an interdisciplinary public health approach to enable undergraduate students to explore and analyze violence from personal, social, community and political perspectives. Students will learn to apply public health strategies to identify causes of violence and develop practical community-based plans to prevent violence and",0
PB HLTH 112,Global Health: A Multidisciplinary Examination,4 Units,,"Terms offered: Summer 2017 First 6 Week Session, Spring 2016, Spring 2015<br/>
This course examines health at the individual and community/global level by examining the interplay of many factors, including the legal, social, political, and physical environments; economic forces; access to food, safe water, sanitation, and affordable preventive/medical care; nutrition; cultural beliefs and human behaviors; and religion; among others. Students will be expected to read, understand, and use advanced",0
PB HLTH N112,Global Health: A Multidisciplinary Examination,4 Units,,"Terms offered: Summer 2018 First 6 Week Session<br/>
This course examines health at the individual and community/global level by examining the interplay of many factors, including the legal, social, political, and physical environments; economic forces; access to food, safe water, sanitation, and affordable preventive/medical care; nutrition; cultural beliefs and human behaviors; and religion; among others. Students will be expected to read, understand, and use advanced materials from diverse disciplines.",0
PB HLTH 116,"Seminar on Social, Political, and Ethical Issues in Health and Medicine",3 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
This course offers an introduction to issues and perspectives related to health and medicine. Guest lecturers speak about the week’s topic, which can include a variety of topics such as public health, violence, chronic illnesses, environmental health, and health care economics. Speakers share their first-hand experiences in their fields, discuss current issues, debate ethical dilemmas, and pose and answer questions. During the weekly discussion",0
PB HLTH C117,Introduction to Global Health Disparities Research,2 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course is designed to prepare trainees in the UC Berkeley ""Minority Health/Global Health"" (MH/GH) program to conduct a ten-week infectious disease research project in a disease-endemic country. The course provides a background in neglected tropical disease research, international research ethics, and the conduct of health research in low-resource settings.",0
PB HLTH 118,Nutrition in Developing Countries,3 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Fall 2017, Summer 2017 Second 6 Week Session<br/>
We will focus on low- and middle-income countries because they experience the greatest burden of malnutrition, and because they face a unique context of limited financial and government resources. In this course, we will discuss the effects of nutrition throughout the lifecycle in pregnancy, infancy, childhood, and adulthood. We will focus on nutrition broadly including issues of undernutrition, micronutrient",0
PB HLTH 126,Health Economics and Public Policy,3 Units, Public Health major or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course focuses on a selected set of the major health policy issues and uses economics to uncover and better understand the issues. The course examines the scope for government intervention in health markets.",0
PB HLTH 129,The Aging Human Brain,3 Units,,"Terms offered: Fall 2017<br/>
The course will survey the field of the human brain, with introductory lectures on the concepts of aging, and brief surveys of normal neuroanatomy, neurophysiology, neurochemistry, and neuropsychology as well as methods such as imaging, epidemiology, and pathology. The neurobiological changes associated with aging will be covered from the same perspectives: neuropsychology, anatomy, biochemistry, and physiology. Major neurological diseases of aging including Alzheimer's",0
PB HLTH 130,Advanced Health Policy,3 Units, PH 150D,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
This course will give you the opportunity to build upon your understanding of the organization, financing and current policy issues of the US health care delivery system obtained in PH 150D. In this course you will become engaged health policy analysts, applying policy making tools (e.g., policy memos/briefs, legislative analysis, regulatory comments, media advocacy, public testimony) to actual health issues and problems. Through individual",0
PB HLTH 141,Introduction to Biostatistics,5 Units, High school algebra,"Terms offered: Summer 2017 Second 6 Week Session, Summer 2016 10 Week Session, Summer 2016 Second 6 Week Session<br/>
An intensive introductory course in statistical methods used in applied research. Emphasis on principles of statistical reasoning, underlying assumptions, and careful interpretation of results. Topics covered: descriptive statistics, graphical displays of data, introduction to probability, expectations and variance of ramdom variables, confidence intervals and tests for means, differences",0
PB HLTH 142,Introduction to Probability and Statistics in Biology and Public Health,4 Units, High school algebra,"Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Fall 2017<br/>
Descriptive statistics, probability, probability distributions, point and interval estimation, hypothesis testing, chi-square, correlation and regression with biomedical applications.",0
PB HLTH W142,Introduction to Probability and Statistics in Biology and Public Health,4 Units,,"Terms offered: Spring 2018, Spring 2016, Spring 2015<br/>
Descriptive statistics, probability, probability distributions, point and interval estimation, hypothesis testing, chi-square, correlation, and regression with biomedical applications.",0
PB HLTH 144A,Introduction to SAS Programming,2 Units, 142 or consent of instructor,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
This course is intended to serve as an introduction to the SAS programming language for Windows in an applied, workshop environment. Emphasis is on data management and programming in a public health research setting. Topics include SAS language to compute, recode, label, and format variables as well as sort, subset, concatenate, and merge data sets. SAS statistical procedures will be used to compute univariate and bivariate summary statistics",0
PB HLTH 144B,Intermediate SAS Programming,2 Units, 144A,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Topics include data step flow control, looping and automated processing, implicit and explicit arrays, data simulation strategies, data set reconfiguration, use of SAS Macro variables, and writing simple SAS Macro programs.",0
PB HLTH 145,Statistical Analysis of Continuous Outcome Data,4 Units, 142 or equivalent,"Terms offered: Fall 2016, Fall 2015, Spring 2013<br/>
Regression models for continuous outcome data: least squares estimates and their properties, interpreting coefficients, prediction, comparing models, checking model assumptions, transformations, outliers, and influential points. Categorical explanatory variables: interaction and analysis of covariance, correlation and partial correlation. Appropriate graphical methods and statistical computing. Analysis of variance for one- and two-factor models:",0
PB HLTH 147,Global Perspective on Vision,2 Units,,"Terms offered: Spring 2018<br/>
There are four facets to the course. 1) Core knowledge of the epidemiology of the major causes of vision loss globally 2) The role of ophthalmology and surgical interventions in global health 3) novel teaching methods in group dynamics, public speaking, video making, physician shadowing, surgery observation and leadership opportunities 4) Hands on public health work with an intervention, such as vision screening for the homeless. A multidisciplinary approach will",0
PB HLTH 150A,Introduction to Epidemiology and Human Disease,4 Units," A course in statistics, preferably 142","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course introduces epidemiological methods with the goal of teaching students to read critically and interpret published epidemiologic studies in humans. The course also exposes students to the epidemiology of diseases and conditions of current public health importance in the United States and internationally.",0
PB HLTH 150B,Introduction to Environmental Health Sciences,3 Units, 142 and 150A recommended. May be taken concurrently,"Terms offered: Summer 2018 First 6 Week Session, Fall 2017, Summer 2017 First 6 Week Session<br/>
The course will present the major human and natural activities that lead to release of hazardous materials into the environment as well as the causal links between chemical, physical, and biological hazards in the environment and their impact on human health. The basic principles of toxicology will be presented including dose-response relationships, absorption, distribution, metabolism, and excretion",0
PB HLTH 150D,Introduction to Health Policy and Management,3 Units,,"Terms offered: Summer 2018 First 6 Week Session, Fall 2017, Summer 2017 First 6 Week Session<br/>
This course is intended to introduce students to health policy making and health care organizations in the United States. Students will be introduced to concepts from public policy, economics, organizational behavior, and political science. Students will also be introduced to current issues in U.S. health policy and the present organization of the U.S. health care system.",0
PB HLTH 150E,Introduction to Community Health and Human Development,3 Units, Third or fourth undergraduate standing or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course will consist of a survey of the major social, cultural, and bio-behavioral patterns of health and well-being among individuals, families, neighborhoods, and communities. The course also will address the design, implementation, and evaluation of leading social and behavioral interventions and social policies designed to improve community and population health. This course will satisfy one of the core requirements for the undergraduate",0
PB HLTH C155,Sociology of Health and Medicine,4 Units," Sociology 1, 3, 3AC or consent of instructor","Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Summer 2017 First 6 Week Session, Spring 2017<br/>
This course covers several topics, including distributive justice in health care, the organization and politics of the health system, the correlates of health (by race, sex, class, income), pandemics (e.g., AIDS, Avian Flu and other influenzas, etc.), and the experience of illness and interactions with doctors and the medical system.",0
PB HLTH C160,Environmental Health and Development,4 Units,,"Terms offered: Summer 2018 Second 6 Week Session, Spring 2018, Spring 2017, Spring 2016<br/>
The health effects of environmental alterations caused by development programs and other human activities in both developing and developed areas. Case studies will contextualize methodological information and incorporate a global perspective on environmentally mediated diseases in diverse populations. Topics include water management; population change; toxics; energy development; air pollution; climate change;",0
PB HLTH 162A,Public Health Microbiology,3 Units, One year each of college-level biology and chemistry,"Terms offered: Summer 2018 Second 6 Week Session, Fall 2017, Summer 2017 Second 6 Week Session<br/>
Introduction to properties of microorganisms; their relationships with humans in causing infectious diseases and in maintaining health. With 162L, satisfies most requirements for a laboratory course in microbiology. May be taken without 162L.",0
PB HLTH 162L,Public Health Microbiology Laboratory,1 Unit, One year each of college-level biology and chemistry. Students must take 162A concurrently or have taken it previously,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Laboratory to accompany 162A.",0
PB HLTH 170C,Drinking Water and Health,3 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The course covers monitoring, control and regulatory policy of microbial, chemical and radiological drinking water contaminants. Additional subjects include history and iconography of safe water, communicating risks to water consumers and a bottled water versus tap water taste test as part of the discussion on aesthetic water quality parameters. A field trip to a local water treatment plant in included.",0
