code,title,units,prereqs,offered,corrupt
PHDBA 219S,Research Seminar in Economic Analysis and Policy,1 - 3 Units,,"Offered through: Business Administration<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
The research seminar presents new research on economics applied to business management issues.",0
PHDBA 229B,Doctoral Seminar in Accounting II,3 Units," Business Admimistration 202A or equivalent, and Economics 201A-201B","Offered through: Business Administration<br/>
Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
A critical evaluation of recent accounting literature involving empirical research.",0
PHDBA 229S,Research Seminar in Accounting,2 - 4 Units,,"Offered through: Business Administration<br/>
Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Advanced study in the field of Accounting. Topics will vary from year to year and will be announced at the beginning of each semester.",0
PHDBA 239A,Discrete Time Asset Pricing,3 Units,,"Offered through: Business Administration<br/>
Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Asset pricing and portfolio choice in partial equilbrium and asset pricing in General Equilibrium. Specifically, static and intertemporal theories of choice under risk and uncertainity and portfolio choice. Includes two-fund separation, Capital Asset Pricing Model, and the Arbitrage Pricing Theory. In a General Equilibrium framework, it covers the notion of complete markets and welfare theorems. Also",0
PHDBA 239B,Continuous Time Asset Pricing,3 Units, 239A,"Offered through: Business Administration<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course covers topics in dynamic asset pricing, portfolio choice and general equilibrium theory in a continuous time setting. The first part of the course covers basic mathematical and statistical results. Finance results that have been developed in continuous times include the intertemporal CAPM, corporate securities and default risk, the term structure of interest rates. In addition, results",0
PHDBA 239C,Empirical Asset Pricing,3 Units, Graduate level econometrics recommended,"Offered through: Business Administration<br/>
Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
Introduction and guide to issues in empirical asset pricing. Students learn key features of asset-price behavior and study how researchers test various theoretical models from finance and economics, focusing on advantages and disadvantages of research designs. Intuition behind practical econometric tools is developed and applied to asset pricing questions. By critically evaluating research, students",0
PHDBA C239F,Financial Decision-Making in Firms,3 Units, ,"Offered through: Business Administration<br/>
Terms offered: Spring 2018<br/>
This course provides a theoretical and empirical treatment of the core topics in corporate finance including internal corporate investment; external corporate investment (mergers and acquisitions); capital structure and financial contracting; bankruptcy; corporate governance.",1
PHDBA 239D,Doctoral Seminar in Finance,3 Units,,"Offered through: Business Administration<br/>
Terms offered: Fall 2017, Spring 2011, Spring 2010<br/>
Recent developments in financial economics, including the theory of intertemporal choice under certainty or uncertainty, portfolio optimization, asset market equilibrium, valuation of uncertainty, problems in information, financial econometrics, and empirical verification of financial models.",0
PHDBA 239DA,Market Microstructure,1.5 Unit, Graduate course in contract or game theory recommended,"Offered through: Business Administration<br/>
Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Introduction and guide to issues in empirical asset pricing. Students learn key features of asset-price behavior and study how researchers test various theoretical models from finance and economics, focusing on advantages and disadvantages of research designs. Intuition behind practical econometric tools is developed and applied to asset-pricing questions. By critically evaluating research, students",0
PHDBA 239DB,Corporate Finance,1.5 Unit, Graduate course in contract or game theory recommended,"Offered through: Business Administration<br/>
Terms offered: Fall 2017, Spring 2017, Spring 2016<br/>
Study of the financial decisions made by firms and the effect of such decisions on observables. These can include debt/equity ratios, dividend policies, or the cross section of returns. In addition, corporate finance considers conflicts of interest between shareholders and managers and between different financial claimants.",0
